date,ibov,mcs,spx
13feb2001,17095.78,9800.360000000001,1318.8
14feb2001,17120.05,9999.59,1315.92
15feb2001,16937.19,10107.879,1326.61
16feb2001,16259.05,10198.24,1301.53
17feb2001,,,
18feb2001,,,
19feb2001,16060.76,10190.54,
20feb2001,15910.57,10104.32,1278.94
21feb2001,15593.86,10047.8,1255.27
22feb2001,15910.36,10233.14,1252.82
23feb2001,16157.75,10405.31,1245.86
24feb2001,,,
25feb2001,,,
26feb2001,,,1267.65
27feb2001,,10643.14,1257.94
28feb2001,15891.41,10622.28,1239.94
01mar2001,16416.58,10608.08,1241.23
02mar2001,16581,10550.93,1234.18
03mar2001,,,
04mar2001,,,
05mar2001,16537.24,10574.169,1241.41
06mar2001,16324.33,,1253.8
07mar2001,16395.21,,1261.89
08mar2001,16226.71,10567.58,1264.74
09mar2001,16123.44,10650.66,1233.42
10mar2001,,,
11mar2001,,,
12mar2001,15527.26,10607.96,1180.16
13mar2001,15584.14,10606.42,1197.66
14mar2001,15244.9,10588.78,1166.71
15mar2001,15060.87,10610.23,1173.56
16mar2001,15237.03,10592.049,1150.53
17mar2001,,,
18mar2001,,,
19mar2001,14835.9,10591.98,1170.81
20mar2001,14903.36,10597.82,1142.62
21mar2001,14852.68,10601.41,1122.14
22mar2001,14067.27,10594.78,1117.58
23mar2001,14435.08,10510.019,1139.83
24mar2001,,,
25mar2001,,,
26mar2001,14712.04,10451.6,1152.69
27mar2001,14835.4,,1182.17
28mar2001,14631.88,10486.04,1153.29
29mar2001,14282.18,10446.91,1147.95
30mar2001,14438.45,10295.8,1160.33
31mar2001,,,
01apr2001,,,
02apr2001,13981.3,10143.78,1145.87
03apr2001,13736.61,10177.15,1106.46
04apr2001,13854.76,10153.45,1103.25
05apr2001,14442.51,10195.38,1151.44
06apr2001,14484.51,10247.29,1128.43
07apr2001,,,
08apr2001,,,
09apr2001,14718.99,10240.69,1137.59
10apr2001,15047.76,10279.75,1168.38
11apr2001,14818.83,10248.22,1165.89
12apr2001,14969.37,10227.79,1183.5
13apr2001,,10202.36,
14apr2001,,,
15apr2001,,,
16apr2001,14444.59,10155.7,1179.68
17apr2001,14336.9,10056.5,1191.81
18apr2001,14955.36,10073.08,1238.16
19apr2001,14431.08,10046.9,1253.7
20apr2001,13696.42,10064.79,1242.98
21apr2001,,,
22apr2001,,,
23apr2001,13892.65,10046.519,1224.36
24apr2001,14068,9973.82,1209.47
25apr2001,14162.75,9970.379999999999,1228.75
26apr2001,14757.02,9931.950000000001,1234.52
27apr2001,14927.95,9923.030000000001,1253.05
28apr2001,,,
29apr2001,,,
30apr2001,14917.54,9937.43,1249.46
01may2001,,,1266.44
02may2001,14897.24,9956.379999999999,1267.43
03may2001,15141.91,10066.11,1248.58
04may2001,15092.76,9977.969999999999,1266.61
05may2001,,,
06may2001,,,
07may2001,14875,9964.379999999999,1263.51
08may2001,14747.41,9937.389999999999,1261.2
09may2001,14778.98,9970.26,1255.54
10may2001,14993.46,9931.469999999999,1255.18
11may2001,14493.2,9901.639999999999,1245.67
12may2001,,,
13may2001,,,
14may2001,14132.94,9859.040000000001,1248.92
15may2001,14226.33,9741.110000000001,1249.44
16may2001,14714.25,9720.459999999999,1284.99
17may2001,14793.51,9720.459999999999,1288.49
18may2001,14884.06,9691.43,1291.96
19may2001,,,
20may2001,,,
21may2001,15127.91,9659.799999999999,1312.83
22may2001,14828.87,9625.56,1309.38
23may2001,14691.61,9714.870000000001,1289.05
24may2001,14523.21,9809.73,1293.17
25may2001,14310.06,9814.889999999999,1277.89
26may2001,,,
27may2001,,,
28may2001,14302.02,9749.1,
29may2001,14453.91,9666.629999999999,1267.93
30may2001,14489.36,9765.76,1248.08
31may2001,14649.98,9818.59,1255.82
01jun2001,14791.97,9800.950000000001,1260.67
02jun2001,,,
03jun2001,,,
04jun2001,15103.86,9768.450000000001,1267.11
05jun2001,15394.82,,1283.57
06jun2001,15328.83,,1270.03
07jun2001,15464.06,9650.620000000001,1276.96
08jun2001,15366.25,9616.629999999999,1264.96
09jun2001,,,
10jun2001,,,
11jun2001,15224.19,9541.77,1254.39
12jun2001,15173.07,9452.110000000001,1255.85
13jun2001,15403.4,9426.219999999999,1241.6
14jun2001,,9442.15,1219.87
15jun2001,14985.01,9455.83,1214.36
16jun2001,,,
17jun2001,,,
18jun2001,14355.42,9455.83,1208.43
19jun2001,14400.73,9247.450000000001,1212.58
20jun2001,14571.24,9229.41,1223.14
21jun2001,14822.98,9440.92,1237.04
22jun2001,14682.1,9625.56,1225.35
23jun2001,,,
24jun2001,,,
25jun2001,14539.6,9380.82,1218.6
26jun2001,14459.99,9401.82,1216.76
27jun2001,14308,9430.120000000001,1211.07
28jun2001,14390.97,9482,1226.2
29jun2001,14559.79,9491.879999999999,1224.42
30jun2001,,,
01jul2001,,,
02jul2001,14555,9352.27,1236.71
03jul2001,14352.77,9214.67,1234.45
04jul2001,14056,9174.290000000001,
05jul2001,14047.66,9128.59,1219.24
06jul2001,13906.76,9101.81,1190.59
07jul2001,,,
08jul2001,,,
09jul2001,,9066.120000000001,1198.78
10jul2001,13569.79,9078.620000000001,1181.52
11jul2001,13811.84,9087.049999999999,1180.18
12jul2001,13916,9073.450000000001,1208.14
13jul2001,14078.46,9002.860000000001,1215.68
14jul2001,,,
15jul2001,,,
16jul2001,13811.39,8944.01,1202.45
17jul2001,14168.65,8887.34,1214.44
18jul2001,13790.88,8894.6,1207.71
19jul2001,13761.51,8936.07,1215.02
20jul2001,14092.32,8945.299999999999,1210.85
21jul2001,,,
22jul2001,,,
23jul2001,14067.72,8941.950000000001,1191.03
24jul2001,13737.59,,1171.65
25jul2001,13955.89,,1190.49
26jul2001,13810.29,8922.32,1202.93
27jul2001,13910.26,8932.030000000001,1205.82
28jul2001,,,
29jul2001,,,
30jul2001,13703.61,,1204.52
31jul2001,13754.16,8871.67,1211.23
01aug2001,13743.06,8863.450000000001,1215.93
02aug2001,13822.72,8886.629999999999,1220.75
03aug2001,13838.42,8936.370000000001,1214.35
04aug2001,,,
05aug2001,,,
06aug2001,14046.82,9374.67,1200.48
07aug2001,14035.91,9362.51,1204.4
08aug2001,13919.18,9266.18,1183.53
09aug2001,13834.19,9238.959999999999,1183.43
10aug2001,13915.09,9190.15,1190.16
11aug2001,,,
12aug2001,,,
13aug2001,13771.36,9157.209999999999,1191.29
14aug2001,13829.49,,1186.73
15aug2001,13658.6,9136,1178.02
16aug2001,13509.47,9106.26,1181.66
17aug2001,13044.21,9091.540000000001,1161.97
18aug2001,,,
19aug2001,,,
20aug2001,13115.48,,1171.41
21aug2001,12891.7,,1157.26
22aug2001,12952.23,9035.639999999999,1165.31
23aug2001,12750.79,9024.459999999999,1162.09
24aug2001,13001.12,9017.41,1184.93
25aug2001,,,
26aug2001,,,
27aug2001,12995.85,9021.58,1179.21
28aug2001,13018.1,9094.469999999999,1161.51
29aug2001,13076.99,9078.16,1148.6
30aug2001,12892.39,9188.91,1129.03
31aug2001,12840.6,9243.379999999999,1133.58
01sep2001,,,
02sep2001,,,
03sep2001,12800.03,9251.76,
04sep2001,12766.88,9298.530000000001,1132.94
05sep2001,12590.92,9372.25,1131.74
06sep2001,12255.29,9333.82,1106.4
07sep2001,,9340.469999999999,1085.78
08sep2001,,,
09sep2001,,,
10sep2001,11922.39,,1092.54
11sep2001,10827.96,,
12sep2001,11113.5,,
13sep2001,10306.26,,
14sep2001,10034.4,9078.280000000001,
15sep2001,,,
16sep2001,,,
17sep2001,10544.99,9004.32,1038.77
18sep2001,10554.13,8946.74,1032.74
19sep2001,10744.53,8973.25,1016.1
20sep2001,10543.12,9012.33,984.54
21sep2001,10418.75,9017.57,965.8
22sep2001,,,
23sep2001,,,
24sep2001,10532.83,9038.370000000001,1003.45
25sep2001,10229.05,9023.450000000001,1012.27
26sep2001,10005.87,9032.190000000001,1007.04
27sep2001,10404.72,8980.68,1018.61
28sep2001,10635.74,8909.209999999999,1040.94
29sep2001,,,
30sep2001,,,
01oct2001,10501.12,8836.92,1038.55
02oct2001,10350.83,8860.02,1051.33
03oct2001,10233.26,8873.870000000001,1072.28
04oct2001,10061.92,8887.56,1069.63
05oct2001,10197.07,8894.450000000001,1071.38
06oct2001,,,
07oct2001,,,
08oct2001,10094.56,8902.66,1062.44
09oct2001,10284.45,8897.16,1056.75
10oct2001,10462.25,8899.299999999999,1080.99
11oct2001,10784.72,8928.41,1097.43
12oct2001,,8875.540000000001,1091.65
13oct2001,,,
14oct2001,,,
15oct2001,11329.32,8800.43,1089.98
16oct2001,11257.85,8813.09,1097.54
17oct2001,11271.49,8741.129999999999,1077.09
18oct2001,10994.96,8824.68,1068.61
19oct2001,11331.57,8738.08,1073.48
20oct2001,,,
21oct2001,,,
22oct2001,11699.99,8695.370000000001,1089.9
23oct2001,11613.44,8635.129999999999,1084.78
24oct2001,11467.74,8511.5,1085.2
25oct2001,11723.75,8520.83,1100.09
26oct2001,11780.57,8480.68,1104.61
27oct2001,,,
28oct2001,,,
29oct2001,11377.02,8509.389999999999,1078.3
30oct2001,11023.95,8457.82,1059.79
31oct2001,11364.71,8425.58,1059.78
01nov2001,11387.81,8414.790000000001,1084.1
02nov2001,,8279.67,1087.2
03nov2001,,,
04nov2001,,,
05nov2001,12164.66,8254.790000000001,1102.84
06nov2001,12415.57,,1118.86
07nov2001,12615.83,8187.7,1115.8
08nov2001,12553.64,8174.77,1118.54
09nov2001,12730.71,8185.58,1120.31
10nov2001,,,
11nov2001,,,
12nov2001,12567.12,8197.950000000001,1118.33
13nov2001,12918.09,8323.09,1139.09
14nov2001,12825.62,8431,1141.21
15nov2001,,8395,1142.24
16nov2001,12882.82,8370.73,1138.65
17nov2001,,,
18nov2001,,,
19nov2001,12987.23,8351.52,1151.06
20nov2001,12638.13,8505.92,1142.66
21nov2001,12793.79,8635.85,1137.03
22nov2001,13019.43,8784.139999999999,
23nov2001,13423.86,8739.74,1150.34
24nov2001,,,
25nov2001,,,
26nov2001,13759.53,8738.530000000001,1157.42
27nov2001,13602.88,8705.74,1149.5
28nov2001,13019.2,8727.68,1128.52
29nov2001,12736.39,8772.77,1140.2
30nov2001,12931.71,8820.6,1139.45
01dec2001,,,
02dec2001,,,
03dec2001,13336,8887.190000000001,1129.9
04dec2001,13146.64,8922.75,1144.8
05dec2001,13382.13,8939.780000000001,1170.35
06dec2001,13539.03,8857.83,1167.1
07dec2001,13298.72,8807.99,1158.31
08dec2001,,,
09dec2001,,,
10dec2001,13446.18,8806.82,1139.93
11dec2001,13348.12,8789.799999999999,1136.76
12dec2001,13562.94,8785.639999999999,1137.07
13dec2001,13148.37,8794.07,1119.38
14dec2001,12959.17,8814.370000000001,1123.09
15dec2001,,,
16dec2001,,,
17dec2001,12912.06,,1134.36
18dec2001,13397.36,,1142.92
19dec2001,13290.01,8774.5,1149.56
20dec2001,12918.14,8730.969999999999,1139.93
21dec2001,13368.53,8704.75,1144.89
22dec2001,,,
23dec2001,,,
24dec2001,,8714.190000000001,1144.65
25dec2001,,,
26dec2001,13358.42,8789.81,1149.37
27dec2001,13757,8825.450000000001,1157.13
28dec2001,13577.57,8942.77,1161.02
29dec2001,,,
30dec2001,,,
31dec2001,,8837.549999999999,1148.08
01jan2002,,,
02jan2002,13872.09,8559.74,1154.67
03jan2002,14265.35,8423.389999999999,1165.27
04jan2002,14331.92,8497.780000000001,1172.51
05jan2002,,,
06jan2002,,,
07jan2002,14378.59,8496.870000000001,1164.89
08jan2002,14167.58,8436.65,1160.71
09jan2002,14020.79,8446.690000000001,1155.14
10jan2002,13570.18,8484.58,1156.55
11jan2002,13587.49,,1145.6
12jan2002,,,
13jan2002,,,
14jan2002,13121.72,8463.68,1138.41
15jan2002,13010.53,8444.99,1146.19
16jan2002,13083.72,8508.25,1127.57
17jan2002,13336.73,8523.82,1138.88
18jan2002,13372.65,8555.209999999999,1127.58
19jan2002,,,
20jan2002,,,
21jan2002,13154.56,8525.379999999999,
22jan2002,13003.93,8510.17,1119.31
23jan2002,13232.14,8515.620000000001,1128.18
24jan2002,13162.26,8509.35,1132.15
25jan2002,,8559.51,1133.28
26jan2002,,,
27jan2002,,,
28jan2002,13001.88,8543.049999999999,1133.06
29jan2002,12501.06,8526.040000000001,1100.64
30jan2002,12532.33,8489.860000000001,1113.57
31jan2002,12721.45,8500.01,1130.2
01feb2002,12658.66,8520.49,1122.2
02feb2002,,,
03feb2002,,,
04feb2002,12512.55,8515.68,1094.44
05feb2002,12747.51,8488.780000000001,1090.02
06feb2002,12750.97,8487.98,1083.51
07feb2002,12683.67,8422.43,1080.17
08feb2002,12597.86,8402.280000000001,1096.22
09feb2002,,,
10feb2002,,,
11feb2002,,8356.200000000001,1111.94
12feb2002,,8421.93,1107.5
13feb2002,12960.67,8415.790000000001,1118.51
14feb2002,13245.06,8399.190000000001,1116.48
15feb2002,13229.51,8434.139999999999,1104.18
16feb2002,,,
17feb2002,,,
18feb2002,13121.71,8427.190000000001,
19feb2002,12991.5,8407.98,1083.34
20feb2002,13302.8,8408.56,1097.98
21feb2002,13530.24,8405.5,1080.95
22feb2002,13562,8406.83,1089.84
23feb2002,,,
24feb2002,,,
25feb2002,13977.6,,1109.43
26feb2002,13963.6,8408.43,1109.38
27feb2002,14212.12,8419.33,1109.89
28feb2002,14033.29,8432.91,1106.73
01mar2002,14414,8468.290000000001,1131.78
02mar2002,,,
03mar2002,,,
04mar2002,14471.23,8481.610000000001,1153.84
05mar2002,14011.44,8449.24,1146.14
06mar2002,13838.72,8452.860000000001,1162.77
07mar2002,13725.98,8468.9,1157.54
08mar2002,13961.93,8479.389999999999,1164.31
09mar2002,,,
10mar2002,,,
11mar2002,13695.77,8472.99,1168.26
12mar2002,14181.42,8459.110000000001,1165.58
13mar2002,14244.16,8467.379999999999,1154.09
14mar2002,14117.29,8487.67,1153.04
15mar2002,14365.49,,1166.16
16mar2002,,,
17mar2002,,,
18mar2002,14244.64,8450.299999999999,1165.55
19mar2002,14117.81,8505.98,1170.29
20mar2002,14089.77,8546.6,1151.85
21mar2002,13717.34,8509.940000000001,1153.59
22mar2002,13312.38,8480.15,1148.7
23mar2002,,,
24mar2002,,,
25mar2002,13277.58,8462.58,1131.87
26mar2002,13569.95,8432.08,1138.49
27mar2002,13424.72,8432.09,1144.58
28mar2002,13254.55,8450.860000000001,1147.39
29mar2002,,8433.98,
30mar2002,,,
31mar2002,,,
01apr2002,13467.39,8412.709999999999,1146.54
02apr2002,13245.19,8447.469999999999,1136.76
03apr2002,13084.81,8454.6,1125.4
04apr2002,13360.32,8459.41,1126.34
05apr2002,13276.32,8448.49,1122.73
06apr2002,,,
07apr2002,,,
08apr2002,13159.51,8437.209999999999,1125.29
09apr2002,13195.06,8437.42,1117.8
10apr2002,13416.12,8420.030000000001,1130.46
11apr2002,13411.47,8415.530000000001,1103.69
12apr2002,13750.89,8427.700000000001,1111.01
13apr2002,,,
14apr2002,,,
15apr2002,13471.96,8453.49,1102.55
16apr2002,13622.65,8462.379999999999,1128.37
17apr2002,13732.01,8471.01,1126.07
18apr2002,13573.15,8430.42,1124.47
19apr2002,13478.34,8391.540000000001,1125.17
20apr2002,,,
21apr2002,,,
22apr2002,13224.18,8379.459999999999,1107.83
23apr2002,13188.03,8343.16,1100.96
24apr2002,13380.8,8275.76,1093.14
25apr2002,13272.74,8256.690000000001,1091.48
26apr2002,13075.54,8180.76,1076.32
27apr2002,,,
28apr2002,,,
29apr2002,13090.29,8162.32,1065.45
30apr2002,13085.12,8126.23,1076.92
01may2002,,,1086.46
02may2002,12538.24,8117.52,1084.56
03may2002,12609.79,8091.75,1073.43
04may2002,,,
05may2002,,,
06may2002,12430.24,8100.81,1052.67
07may2002,12342.46,8041.64,1049.49
08may2002,12616.85,7985.13,1088.85
09may2002,12101.93,7952.14,1073.01
10may2002,12130.14,7882.93,1054.99
11may2002,,,
12may2002,,,
13may2002,12002.32,7901.88,1074.56
14may2002,12204.12,7891.54,1097.28
15may2002,12349.58,7884.96,1091.07
16may2002,12660.12,7925.75,1098.23
17may2002,12699.17,7906.33,1106.59
18may2002,,,
19may2002,,,
20may2002,12667.75,7905.74,1091.88
21may2002,12701.22,7896.67,1079.88
22may2002,12367.98,7910.17,1086.02
23may2002,12555.72,7902.71,1097.08
24may2002,12573.97,7899.36,1083.82
25may2002,,,
26may2002,,,
27may2002,12698.34,7888.26,
28may2002,12728.18,7873.84,1074.55
29may2002,12985.17,7856.51,1067.66
30may2002,,7874.47,1064.66
31may2002,12861.43,7898.41,1067.14
01jun2002,,,
02jun2002,,,
03jun2002,12659.48,7836.95,1040.68
04jun2002,12600.22,7826.58,1040.69
05jun2002,12589.79,7805.79,1049.9
06jun2002,12112.58,7802.05,1029.15
07jun2002,12282.51,7757.63,1027.53
08jun2002,,,
09jun2002,,,
10jun2002,12599.51,7759.67,1030.74
11jun2002,12210.49,7718.27,1013.6
12jun2002,12132.98,7653.57,1020.26
13jun2002,11962.19,7671.72,1009.56
14jun2002,11698.95,7682.13,1007.27
15jun2002,,,
16jun2002,,,
17jun2002,11937.17,7647.91,1036.17
18jun2002,11821.18,7641.01,1037.14
19jun2002,11493.18,7624.99,1019.99
20jun2002,10908.68,7633.28,1006.29
21jun2002,10397.55,7588.6,989.14
22jun2002,,,
23jun2002,,,
24jun2002,10759.08,7604.49,992.72
25jun2002,10705.58,7624.41,976.14
26jun2002,10690.53,7687.42,973.53
27jun2002,11013.32,7703.14,990.64
28jun2002,11139.16,7715.68,989.81
29jun2002,,,
30jun2002,,,
01jul2002,10892.46,7576.31,968.65
02jul2002,10845.63,7476.33,948.09
03jul2002,10635.52,7389.77,953.99
04jul2002,10655.47,7314.92,
05jul2002,10523.65,7202.71,989.03
06jul2002,,,
07jul2002,,,
08jul2002,10687.09,7208.62,976.98
09jul2002,,7173.78,952.83
10jul2002,10555.99,7195.02,920.47
11jul2002,10806.45,7215.77,927.37
12jul2002,10967,7141.19,921.39
13jul2002,,,
14jul2002,,,
15jul2002,10633.2,7146.34,917.93
16jul2002,10577.81,7030.28,901.05
17jul2002,10754.62,7027.61,906.04
18jul2002,10812.78,6946.49,881.56
19jul2002,10583.15,6888.3,847.76
20jul2002,,,
21jul2002,,,
22jul2002,9892.33,6851.59,819.85
23jul2002,9745.83,6887.98,797.7000000000001
24jul2002,9937.379999999999,6996.91,843.42
25jul2002,9665.9,7019.76,838.68
26jul2002,9217.15,7120.98,852.84
27jul2002,,,
28jul2002,,,
29jul2002,9240.469999999999,7188.99,898.96
30jul2002,9341.879999999999,,902.78
31jul2002,9762.59,7381.69,911.62
01aug2002,9759.639999999999,7565.23,884.66
02aug2002,9852.030000000001,7585.97,864.24
03aug2002,,,
04aug2002,,,
05aug2002,9469.84,7529.18,834.6
06aug2002,9755.08,7404.67,859.5700000000001
07aug2002,9869.6,7375.88,876.77
08aug2002,10315.68,7422.53,905.46
09aug2002,9985.77,7390.76,908.64
10aug2002,,,
11aug2002,,,
12aug2002,9723.690000000001,7377.04,903.8
13aug2002,9444.1,7433.4,884.21
14aug2002,9343.040000000001,,919.62
15aug2002,9183.25,7434.73,930.25
16aug2002,9526.280000000001,7440.33,928.77
17aug2002,,,
18aug2002,,,
19aug2002,9416.73,7440.63,950.72
20aug2002,9263.030000000001,,937.43
21aug2002,9437.66,,949.36
22aug2002,9702.58,7431.23,962.7000000000001
23aug2002,9676.389999999999,7439.8,940.86
24aug2002,,,
25aug2002,,,
26aug2002,10097.56,7462.02,947.9500000000001
27aug2002,10371.98,7510.68,934.8200000000001
28aug2002,10379.86,7541.59,917.87
29aug2002,10455.32,7534.99,917.8
30aug2002,10382.2,7544.15,916.0700000000001
31aug2002,,,
01sep2002,,,
02sep2002,10378.42,7558.9,
03sep2002,10135.8,7564.18,878.02
04sep2002,9996.860000000001,7577.43,893.4
05sep2002,9723.469999999999,7510.65,879.15
06sep2002,9716.969999999999,7517.78,893.92
07sep2002,,,
08sep2002,,,
09sep2002,9954.360000000001,7500.4,902.96
10sep2002,9960.18,7493.5,909.58
11sep2002,10182.22,7491.61,909.4500000000001
12sep2002,10172.54,7551.25,886.91
13sep2002,10180.94,7581.78,889.81
14sep2002,,,
15sep2002,,,
16sep2002,9831.049999999999,7575,891.1
17sep2002,9650.08,7539.37,873.52
18sep2002,9505.379999999999,7539.37,869.46
19sep2002,9372.32,7414.29,843.3200000000001
20sep2002,9585.48,7333.01,845.39
21sep2002,,,
22sep2002,,,
23sep2002,9264.17,7234.02,833.7000000000001
24sep2002,9148.43,7143.07,819.29
25sep2002,9227.690000000001,7125.18,839.66
26sep2002,9199.01,7189.94,854.9500000000001
27sep2002,8715.870000000001,7179.86,827.37
28sep2002,,,
29sep2002,,,
30sep2002,8622.540000000001,7243.82,815.28
01oct2002,8997.530000000001,7225.72,847.91
02oct2002,8820.049999999999,7220.99,827.91
03oct2002,9139.879999999999,7232.65,818.9500000000001
04oct2002,9259.76,7228.75,800.58
05oct2002,,,
06oct2002,,,
07oct2002,8863.129999999999,7236.81,785.28
08oct2002,8846.530000000001,7244.9,798.55
09oct2002,8714.9,7232.65,776.76
10oct2002,8866.24,7196.52,803.92
11oct2002,8854.85,7223.63,835.3200000000001
12oct2002,,,
13oct2002,,,
14oct2002,8450.85,7215.27,841.4400000000001
15oct2002,8506.91,7215.69,881.27
16oct2002,8370.879999999999,7177.26,860.02
17oct2002,8901.860000000001,7180.72,879.2000000000001
18oct2002,9022.49,7180.67,884.39
19oct2002,,,
20oct2002,,,
21oct2002,9128.030000000001,7096.24,899.72
22oct2002,9331.360000000001,7115.12,890.16
23oct2002,9840.030000000001,7112.46,896.14
24oct2002,9799.16,7088.62,882.5
25oct2002,10014.82,7118.2,897.65
26oct2002,,,
27oct2002,,,
28oct2002,9573.940000000001,7119.24,890.23
29oct2002,9600.76,7110.43,882.15
30oct2002,10068.64,7084.78,890.71
31oct2002,10167.71,7091.3,885.76
01nov2002,10140.05,7097.13,900.96
02nov2002,,,
03nov2002,,,
04nov2002,9912.76,7092.56,908.35
05nov2002,9861.219999999999,7091.43,915.39
06nov2002,9702.76,,923.76
07nov2002,9799.299999999999,7097.14,902.65
08nov2002,9860.290000000001,7112.06,894.74
09nov2002,,,
10nov2002,,,
11nov2002,9885.65,7154.07,876.1900000000001
12nov2002,9720.549999999999,7173.63,882.9500000000001
13nov2002,9763.65,7260.35,882.53
14nov2002,9884.27,7334.56,904.27
15nov2002,,7271.29,909.83
16nov2002,,,
17nov2002,,,
18nov2002,9970.889999999999,,900.36
19nov2002,9971.23,7176.69,896.74
20nov2002,10087.57,7198.34,914.15
21nov2002,10289.47,7229.86,933.76
22nov2002,10404.12,7329.3,930.55
23nov2002,,,
24nov2002,,,
25nov2002,10245.5,7292.45,932.88
26nov2002,10131.69,7299.87,913.31
27nov2002,10226.44,7232.86,938.87
28nov2002,10239.18,7245.83,
29nov2002,10508.81,7302.72,936.31
30nov2002,,,
01dec2002,,,
02dec2002,10673.79,7261.41,934.53
03dec2002,10662.83,7278.36,920.75
04dec2002,10640.11,7269.61,917.5700000000001
05dec2002,10413.09,7296.32,906.55
06dec2002,10569.02,,912.23
07dec2002,,,
08dec2002,,,
09dec2002,10338.75,7289.96,892
10dec2002,10331.33,7331.44,904.4500000000001
11dec2002,10613.62,7357.74,904.96
